1,3,10000,30.915199279785156,37.972599029541016
2,3,10000,2.751356363296509,5.0283637046813965
3,3,10000,6.640565395355225,10.177974700927734
4,3,10000,2.0359857082366943,4.240975856781006
5,3,10000,1.4858837127685547,3.4591071605682373
6,3,10000,1.4412130117416382,3.338033437728882
7,3,10000,1.3714125156402588,3.3681154251098633
8,3,10000,1.3425660133361816,3.209806442260742
9,3,10000,1.395712971687317,3.2861263751983643
10,3,10000,0.9009608626365662,2.7419791221618652
11,3,10000,1.2862919569015503,3.1964807510375977
12,3,10000,0.9855499863624573,2.824239492416382
13,3,10000,0.8714935779571533,2.721101999282837
14,3,10000,1.2328253984451294,3.108795404434204
15,3,10000,0.8307822942733765,2.7822160720825195
16,3,10000,0.662568211555481,2.636698007583618
17,3,10000,0.9393970370292664,2.732447385787964
18,3,10000,0.8426806926727295,2.744403600692749
19,3,10000,0.8267355561256409,2.7807822227478027
20,3,10000,0.8308077454566956,2.775566339492798
21,3,10000,0.8219069242477417,2.766429901123047
22,3,10000,0.9363003373146057,2.733065605163574
23,3,10000,0.5538027286529541,2.628333806991577
24,3,10000,0.9356387257575989,2.748623847961426
25,3,10000,0.13214212656021118,2.3602898120880127
26,3,10000,0.827305257320404,2.778291940689087
27,3,10000,0.1036355197429657,2.504549503326416
28,3,10000,0.4515462815761566,2.497795820236206
29,3,10000,0.4739435613155365,2.5021064281463623
30,3,10000,0.819537341594696,2.753211498260498
31,3,10000,0.09607810527086258,2.6054205894470215
32,3,10000,0.09655016660690308,2.3397045135498047
33,3,10000,0.9349573254585266,2.7499477863311768
34,3,10000,0.09211089462041855,2.4686970710754395
35,3,10000,0.09569089114665985,2.341437339782715
36,3,10000,0.09742981195449829,2.193829298019409
37,3,10000,0.09579277038574219,2.541586399078369
38,3,10000,0.09018359333276749,2.5975914001464844
39,3,10000,0.8192530274391174,2.775351047515869
40,3,10000,0.09237045049667358,2.55623197555542
41,3,10000,0.9342496395111084,2.736633062362671
42,3,10000,0.09446109086275101,2.5308339595794678
43,3,10000,0.08809933811426163,2.4544284343719482
44,3,10000,0.819240152835846,2.7486863136291504
45,3,10000,0.09625072777271271,2.6766374111175537
46,3,10000,0.09382975846529007,2.5450961589813232
47,3,10000,0.09130389988422394,2.591712713241577
48,3,10000,0.0673869326710701,2.6250147819519043
49,3,10000,0.10623066872358322,2.0215773582458496
50,3,10000,0.09282008558511734,2.2929694652557373
51,3,10000,0.07204040884971619,2.462294816970825
52,3,10000,0.8190874457359314,2.7647452354431152
53,3,10000,0.8192669153213501,2.7606866359710693
54,3,10000,0.04865366593003273,2.9382071495056152
55,3,10000,0.8190269470214844,2.7674520015716553
56,3,10000,0.08636490255594254,2.564937114715576
57,3,10000,0.820470929145813,2.7536656856536865
58,3,10000,0.8191854953765869,2.779665946960449
59,3,10000,0.08540493249893188,2.527832508087158
60,3,10000,0.09012377262115479,2.321028709411621
61,3,10000,0.0912376344203949,2.167936086654663
62,3,10000,0.09690967202186584,1.9866108894348145
63,3,10000,0.07927004992961884,1.9629205465316772
64,3,10000,0.09322710335254669,2.3826069831848145
65,3,10000,0.8183788657188416,2.7628328800201416
66,3,10000,0.0863352119922638,2.3906564712524414
67,3,10000,0.09413119405508041,1.9109647274017334
68,3,10000,0.09215320646762848,2.327911853790283
69,3,10000,0.0942039042711258,2.098628282546997
70,3,10000,0.08989201486110687,2.510676622390747
71,3,10000,0.05194474011659622,2.948374032974243
72,3,10000,0.09479933977127075,2.3322482109069824
73,3,10000,0.0868905782699585,2.2892110347747803
74,3,10000,0.08201969414949417,2.314678192138672
75,3,10000,0.09120844304561615,2.5838828086853027
76,3,10000,0.08581426739692688,2.4304919242858887
77,3,10000,0.8186823725700378,2.7730557918548584
78,3,10000,0.04736538603901863,3.1695716381073
79,3,10000,0.08762816339731216,2.4064559936523438
80,3,10000,0.09100785106420517,2.3836605548858643
81,3,10000,0.05056082084774971,2.681691884994507
82,3,10000,0.819085419178009,2.77878999710083
83,3,10000,0.08380868285894394,2.0668892860412598
84,3,10000,0.04683898389339447,2.6923391819000244
85,3,10000,0.053523916751146317,2.632476568222046
86,3,10000,0.0466889850795269,2.9668283462524414
87,3,10000,0.8178615570068359,2.7889957427978516
88,3,10000,0.08099386096000671,2.5403053760528564
89,3,10000,0.05616949871182442,3.1099913120269775
90,3,10000,0.05179441347718239,2.477147340774536
91,3,10000,0.048799119889736176,2.8059170246124268
